Date,High,Low,Open,Close,Volume,Adj Close
2015-09-04,0.3181320130825043,0.3159340023994446,0.3159340023994446,0.3181320130825043,45500.0,0.3181320130825043
2015-09-08,0.3296700119972229,0.318681001663208,0.318681001663208,0.32857099175453186,1001000.0,0.32857099175453186
2015-09-09,0.32417601346969604,0.32417601346969604,0.32417601346969604,0.32417601346969604,72800.0,0.32417601346969604
2015-09-10,0.32857099175453186,0.32857099175453186,0.32857099175453186,0.32857099175453186,54600.0,0.32857099175453186
2015-09-11,0.3296700119972229,0.32857099175453186,0.32857099175453186,0.3296700119972229,309400.0,0.3296700119972229
2015-09-14,0.32417601346969604,0.32417601346969604,0.32417601346969604,0.32417601346969604,18200.0,0.32417601346969604
2015-09-15,0.3295600116252899,0.3295600116252899,0.3295600116252899,0.3295600116252899,27300.0,0.3295600116252899
2015-09-16,0.318681001663208,0.318681001663208,0.318681001663208,0.318681001663208,45500.0,0.318681001663208
2015-09-17,0.3164840042591095,0.2989009916782379,0.3164840042591095,0.31318700313568115,118300.0,0.31318700313568115
2015-09-18,0.32417601346969604,0.323076993227005,0.323076993227005,0.32417601346969604,136500.0,0.32417601346969604
2015-09-21,0.32417601346969604,0.318681001663208,0.32417601346969604,0.318681001663208,81900.0,0.318681001663208
2015-09-22,0.32417601346969604,0.32417601346969604,0.32417601346969604,0.32417601346969604,18200.0,0.32417601346969604
2015-09-23,0.323076993227005,0.3159340023994446,0.323076993227005,0.318681001663208,145600.0,0.318681001663208
2015-09-24,0.31318700313568115,0.31318700313568115,0.31318700313568115,0.31318700313568115,109200.0,0.31318700313568115
2015-09-25,0.3076919913291931,0.3076919913291931,0.3076919913291931,0.3076919913291931,9100.0,0.3076919913291931
2015-09-28,0.3296700119972229,0.31318700313568115,0.31318700313568115,0.318681001663208,263900.0,0.318681001663208
2015-09-29,0.3295600116252899,0.3214290142059326,0.3295600116252899,0.3214290142059326,263900.0,0.3214290142059326
2015-09-30,0.3295600116252899,0.3078019917011261,0.3295600116252899,0.3078019917011261,163800.0,0.3078019917011261
2015-10-01,0.3049449920654297,0.30219799280166626,0.3049449920654297,0.30450499057769775,109200.0,0.30450499057769775
2015-10-02,0.3076919913291931,0.3010990023612976,0.30439600348472595,0.3010990023612976,81900.0,0.3010990023612976
2015-10-05,0.31318700313568115,0.3076919913291931,0.3076919913291931,0.31318700313568115,54600.0,0.31318700313568115
2015-10-06,0.31318700313568115,0.2858240008354187,0.31318700313568115,0.3076919913291931,682500.0,0.3076919913291931
2015-10-07,0.3078019917011261,0.3076919913291931,0.3076919913291931,0.3078019917011261,54600.0,0.3078019917011261
2015-10-08,0.29945099353790283,0.2939560115337372,0.2967030107975006,0.2967030107975006,182000.0,0.2967030107975006
2015-10-09,0.2967030107975006,0.2967030107975006,0.2967030107975006,0.2967030107975006,27300.0,0.2967030107975006
2015-10-12,0.2967030107975006,0.2967030107975006,0.2967030107975006,0.2967030107975006,0.0,0.2967030107975006
2015-10-13,0.2969230115413666,0.2967030107975006,0.2968130111694336,0.2967030107975006,136500.0,0.2967030107975006
2015-10-14,0.2967030107975006,0.29120901226997375,0.29368099570274353,0.29120901226997375,127400.0,0.29120901226997375
2015-10-15,0.2967030107975006,0.2945050001144409,0.29560399055480957,0.2945050001144409,100100.0,0.2945050001144409
2015-10-16,0.318571001291275,0.29340699315071106,0.29340699315071106,0.318571001291275,991900.0,0.318571001291275
2015-10-19,0.318681001663208,0.30164799094200134,0.31758201122283936,0.30164799094200134,373100.0,0.30164799094200134
2015-10-20,0.3076919913291931,0.3027470111846924,0.3076919913291931,0.3076919913291931,263900.0,0.3076919913291931
2015-10-21,0.3076919913291931,0.2967030107975006,0.3076919913291931,0.29945099353790283,882700.0,0.29945099353790283
2015-10-22,0.3076919913291931,0.29945099353790283,0.3076919913291931,0.29945099353790283,254800.0,0.29945099353790283
2015-10-23,0.3076919913291931,0.3076919913291931,0.3076919913291931,0.3076919913291931,36400.0,0.3076919913291931
2015-10-26,0.3181320130825043,0.2931869924068451,0.3076919913291931,0.3112089931964874,1155700.0,0.3112089931964874
2015-10-27,0.31318700313568115,0.2967030107975006,0.3076919913291931,0.3093410134315491,864500.0,0.3093410134315491
2015-10-28,0.318681001663208,0.31318700313568115,0.318681001663208,0.31703299283981323,973700.0,0.31703299283981323
2015-10-29,0.3516480028629303,0.318681001663208,0.318681001663208,0.3516480028629303,2247700.0,0.3516480028629303
2015-10-30,0.37252700328826904,0.35560399293899536,0.3626370131969452,0.37252700328826904,3339700.0,0.37252700328826904
2015-11-02,0.4285709857940674,0.3764840066432953,0.3764840066432953,0.4285709857940674,2184000.0,0.4285709857940674
2015-11-03,0.5384619832038879,0.4395599961280823,0.49450498819351196,0.4615379869937897,6524700.0,0.4615379869937897
2015-11-04,0.6263740062713623,0.5329669713973999,0.5329669713973999,0.5934069752693176,4440800.0,0.5934069752693176
2015-11-05,0.5752750039100647,0.5038459897041321,0.5521979928016663,0.5604400038719177,3403400.0,0.5604400038719177
2015-11-06,0.5274180173873901,0.48351600766181946,0.5274180173873901,0.5027469992637634,1619800.0,0.5027469992637634
2015-11-09,0.4890109896659851,0.4615379869937897,0.4670329988002777,0.4615379869937897,1492400.0,0.4615379869937897
2015-11-10,0.4670329988002777,0.4304400086402893,0.4615379869937897,0.4615379869937897,819000.0,0.4615379869937897
2015-11-11,0.4395599961280823,0.4136259853839874,0.4394510090351105,0.4296700060367584,1164800.0,0.4296700060367584
2015-11-12,0.5018680095672607,0.4340659976005554,0.4340659976005554,0.49450498819351196,800800.0,0.49450498819351196
2015-11-13,0.5043960213661194,0.47252699732780457,0.5043960213661194,0.5043960213661194,482300.0,0.5043960213661194
2015-11-16,0.4972530007362366,0.48076900839805603,0.4972530007362366,0.49175798892974854,445900.0,0.49175798892974854
2015-11-17,0.49450498819351196,0.4615379869937897,0.49175798892974854,0.4615379869937897,555100.0,0.4615379869937897
2015-11-18,0.48076900839805603,0.4752750098705292,0.48076900839805603,0.48076900839805603,81900.0,0.48076900839805603
2015-11-19,0.5,0.4780220091342926,0.48076900839805603,0.49450498819351196,518700.0,0.49450498819351196
2015-11-20,0.4890109896659851,0.4615379869937897,0.4890109896659851,0.4670329988002777,436800.0,0.4670329988002777
2015-11-23,0.4627470076084137,0.44615399837493896,0.45219799876213074,0.45054900646209717,127400.0,0.45054900646209717
2015-11-24,0.49439600110054016,0.4231869876384735,0.48351600766181946,0.42362600564956665,427700.0,0.42362600564956665
2015-11-25,0.4615379869937897,0.43241798877716064,0.43241798877716064,0.4613189995288849,118300.0,0.4613189995288849
2015-11-27,0.5659340023994446,0.4670329988002777,0.49450498819351196,0.5164840221405029,1137500.0,0.5164840221405029
2015-11-30,0.5934069752693176,0.4934070110321045,0.5494509935379028,0.49450498819351196,973700.0,0.49450498819351196
2015-12-01,0.5384619832038879,0.49450498819351196,0.505495011806488,0.5192310214042664,536900.0,0.5192310214042664
2015-12-02,0.5192310214042664,0.4862639904022217,0.5192310214042664,0.5109890103340149,400400.0,0.5109890103340149
2015-12-03,0.5175819993019104,0.49450498819351196,0.49450498819351196,0.495604008436203,209300.0,0.495604008436203
2015-12-04,0.5109890103340149,0.5010989904403687,0.505495011806488,0.505495011806488,91000.0,0.505495011806488
2015-12-07,0.6151649951934814,0.5384619832038879,0.5384619832038879,0.5802199840545654,1810900.0,0.5802199840545654
2015-12-08,0.6152750253677368,0.5851650238037109,0.6152750253677368,0.6076920032501221,937300.0,0.6076920032501221
2015-12-09,0.7967029809951782,0.5708789825439453,0.6043959856033325,0.607142984867096,3303300.0,0.607142984867096
2015-12-10,0.7087910175323486,0.596153974533081,0.7087910175323486,0.6373630166053772,409500.0,0.6373630166053772
2015-12-11,0.7362639904022217,0.660988986492157,0.7032970190048218,0.6923080086708069,5769400.0,0.6923080086708069
2015-12-14,0.7032970190048218,0.6153849959373474,0.6923080086708069,0.675823986530304,1092000.0,0.675823986530304
2015-12-15,0.7142860293388367,0.6924179792404175,0.7142860293388367,0.7142860293388367,1574300.0,0.7142860293388367
2015-12-16,0.7582420110702515,0.6923080086708069,0.7417579889297485,0.6940659880638123,964600.0,0.6940659880638123
2015-12-17,0.7021980285644531,0.675823986530304,0.7021980285644531,0.681318998336792,682500.0,0.681318998336792
2015-12-18,0.6912090182304382,0.6708790063858032,0.6868129968643188,0.681318998336792,1028300.0,0.681318998336792
2015-12-21,0.675823986530304,0.6483520269393921,0.6702200174331665,0.6587910056114197,664300.0,0.6587910056114197
2015-12-22,0.6593409776687622,0.6483520269393921,0.6593409776687622,0.6527469754219055,409500.0,0.6527469754219055
2015-12-23,0.6895599961280823,0.6495599746704102,0.6703299880027771,0.6593409776687622,982800.0,0.6593409776687622
2015-12-24,0.6912090182304382,0.6890109777450562,0.6912090182304382,0.6909890174865723,500500.0,0.6909890174865723
2015-12-28,0.678022027015686,0.6483520269393921,0.653846025466919,0.6483520269393921,910000.0,0.6483520269393921
2015-12-29,0.6873630285263062,0.6680219769477844,0.6701099872589111,0.6785709857940674,509600.0,0.6785709857940674
2015-12-30,0.6923080086708069,0.6785709857940674,0.6840659976005554,0.6923080086708069,682500.0,0.6923080086708069
2015-12-31,0.6923080086708069,0.681318998336792,0.6912090182304382,0.6923080086708069,1146600.0,0.6923080086708069
2016-01-04,0.7141759991645813,0.6923080086708069,0.6923080086708069,0.7032970190048218,1328600.0,0.7032970190048218
2016-01-05,0.7141759991645813,0.7043960094451904,0.7141759991645813,0.7115380167961121,509600.0,0.7115380167961121
2016-01-06,0.7142860293388367,0.7093409895896912,0.7137359976768494,0.7142860293388367,955500.0,0.7142860293388367
2016-01-07,0.7245050072669983,0.681318998336792,0.7142860293388367,0.7115380167961121,1920100.0,0.7115380167961121
2016-01-08,0.7142860293388367,0.6923080086708069,0.7131869792938232,0.7141759991645813,527800.0,0.7141759991645813
2016-01-11,0.7142860293388367,0.6923080086708069,0.7141759991645813,0.6950550079345703,673400.0,0.6950550079345703
2016-01-12,0.7131869792938232,0.6154950261116028,0.7131869792938232,0.6187909841537476,991900.0,0.6187909841537476
2016-01-13,0.6483520269393921,0.6065930128097534,0.6208789944648743,0.6131870150566101,937300.0,0.6131870150566101
2016-01-14,0.6471430063247681,0.6132969856262207,0.6148350238800049,0.6471430063247681,773500.0,0.6471430063247681
2016-01-15,0.5659340023994446,0.4671429991722107,0.5659340023994446,0.5109890103340149,3831100.0,0.5109890103340149
2016-01-19,0.5164840221405029,0.4284619987010956,0.5137360095977783,0.4610989987850189,1510600.0,0.4610989987850189
2016-01-20,0.5479120016098022,0.48131901025772095,0.48131901025772095,0.5395600199699402,1838200.0,0.5395600199699402
2016-01-21,0.5906590223312378,0.5605490207672119,0.5769230127334595,0.5659340023994446,837200.0,0.5659340023994446
2016-01-22,0.5631870031356812,0.505495011806488,0.5631870031356812,0.5329669713973999,964600.0,0.5329669713973999
2016-01-25,0.5329669713973999,0.5329669713973999,0.5329669713973999,0.5329669713973999,54600.0,0.5329669713973999
2016-01-26,0.5357139706611633,0.505495011806488,0.5164840221405029,0.5109890103340149,373100.0,0.5109890103340149
2016-01-27,0.5109890103340149,0.49450498819351196,0.5109890103340149,0.4972530007362366,282100.0,0.4972530007362366
2016-01-28,0.4951539933681488,0.4642859995365143,0.4951539933681488,0.4824180006980896,609700.0,0.4824180006980896
2016-01-29,0.4780220091342926,0.4642859995365143,0.46813198924064636,0.47252699732780457,263900.0,0.47252699732780457
2016-02-01,0.47901099920272827,0.4670329988002777,0.46977999806404114,0.47241801023483276,163800.0,0.47241801023483276
2016-02-02,0.4780220091342926,0.46318700909614563,0.47252699732780457,0.4632970094680786,200200.0,0.4632970094680786
2016-02-03,0.4670329988002777,0.4395599961280823,0.4670329988002777,0.45054900646209717,700700.0,0.45054900646209717
2016-02-04,0.49450498819351196,0.4517579972743988,0.4517579972743988,0.48296698927879333,555100.0,0.48296698927879333
2016-02-05,0.48351600766181946,0.46439599990844727,0.48351600766181946,0.46439599990844727,300300.0,0.46439599990844727
2016-02-08,0.5082420110702515,0.45054900646209717,0.5082420110702515,0.4538460075855255,273000.0,0.4538460075855255
2016-02-09,0.4604400098323822,0.4604400098323822,0.4604400098323822,0.4604400098323822,27300.0,0.4604400098323822
2016-02-10,0.48296698927879333,0.47252699732780457,0.47252699732780457,0.48296698927879333,391300.0,0.48296698927879333
2016-02-11,0.48296698927879333,0.4561539888381958,0.48296698927879333,0.4714289903640747,418600.0,0.4714289903640747
2016-02-12,0.4824180006980896,0.46318700909614563,0.46318700909614563,0.47252699732780457,136500.0,0.47252699732780457
2016-02-16,0.5384619832038879,0.48351600766181946,0.48351600766181946,0.5373629927635193,1219400.0,0.5373629927635193
2016-02-17,0.5824180245399475,0.527472972869873,0.5494509935379028,0.5714290142059326,1028300.0,0.5714290142059326
2016-02-18,0.6483520269393921,0.5664839744567871,0.6483520269393921,0.5934069752693176,555100.0,0.5934069752693176
2016-02-19,0.5813189744949341,0.5604400038719177,0.5813189744949341,0.5783519744873047,445900.0,0.5783519744873047
2016-02-22,0.6263740062713623,0.6045050024986267,0.6045050024986267,0.6049450039863586,673400.0,0.6049450039863586
2016-02-23,0.6156039834022522,0.5604400038719177,0.6156039834022522,0.5767030119895935,427700.0,0.5767030119895935
2016-02-24,0.5956040024757385,0.571537971496582,0.5825269818305969,0.5956040024757385,309400.0,0.5956040024757385
2016-02-25,0.6043959856033325,0.583516001701355,0.583516001701355,0.6043959856033325,118300.0,0.6043959856033325
2016-02-26,0.6153849959373474,0.589011013507843,0.6043959856033325,0.6153849959373474,182000.0,0.6153849959373474
2016-02-29,0.6318680047988892,0.6153849959373474,0.6214290261268616,0.6153849959373474,245700.0,0.6153849959373474
2016-03-01,0.6373630166053772,0.6073629856109619,0.6263740062713623,0.624176025390625,637000.0,0.624176025390625
2016-03-02,0.6318680047988892,0.6181319952011108,0.6181319952011108,0.6318680047988892,273000.0,0.6318680047988892
2016-03-03,0.6032969951629639,0.5521979928016663,0.5879120230674744,0.5901100039482117,1010100.0,0.5901100039482117
2016-03-04,0.5879120230674744,0.5714290142059326,0.5824180245399475,0.5714290142059326,627900.0,0.5714290142059326
2016-03-07,0.5934069752693176,0.5736259818077087,0.5912089943885803,0.5884619951248169,536900.0,0.5884619951248169
2016-03-08,0.6153849959373474,0.5906590223312378,0.5917580127716064,0.5934069752693176,236600.0,0.5934069752693176
2016-03-09,0.6032969951629639,0.5934069752693176,0.6032969951629639,0.5934069752693176,118300.0,0.5934069752693176
2016-03-10,0.6148350238800049,0.6054949760437012,0.6126369833946228,0.6148350238800049,136500.0,0.6148350238800049
2016-03-11,0.6043959856033325,0.5993409752845764,0.6032969951629639,0.6043959856033325,627900.0,0.6043959856033325
2016-03-14,0.60384601354599,0.571977972984314,0.60384601354599,0.571977972984314,245700.0,0.571977972984314
2016-03-15,0.5989009737968445,0.5825269818305969,0.5825269818305969,0.5851650238037109,209300.0,0.5851650238037109
2016-03-16,0.5934069752693176,0.5851650238037109,0.5879120230674744,0.5934069752693176,72800.0,0.5934069752693176
2016-03-17,0.5939559936523438,0.5769230127334595,0.5934069752693176,0.5939559936523438,145600.0,0.5939559936523438
2016-03-18,0.5934069752693176,0.5769230127334595,0.5769230127334595,0.5824180245399475,172900.0,0.5824180245399475
2016-03-21,0.5934069752693176,0.5824180245399475,0.5824180245399475,0.5846149921417236,227500.0,0.5846149921417236
2016-03-22,0.5934069752693176,0.5846149921417236,0.589011013507843,0.5934069752693176,263900.0,0.5934069752693176
2016-03-23,0.5934069752693176,0.5879120230674744,0.593297004699707,0.5934069752693176,182000.0,0.5934069752693176
2016-03-24,0.5928570032119751,0.5780220031738281,0.592307984828949,0.5824180245399475,163800.0,0.5824180245399475
2016-03-28,0.6021980047225952,0.5851650238037109,0.5851650238037109,0.5978019833564758,209300.0,0.5978019833564758
2016-03-29,0.60384601354599,0.6000000238418579,0.6000000238418579,0.6000000238418579,172900.0,0.6000000238418579
2016-03-30,0.60384601354599,0.5978019833564758,0.60384601354599,0.5989009737968445,236600.0,0.5989009737968445
2016-03-31,0.5989009737968445,0.5956040024757385,0.5956040024757385,0.5978019833564758,218400.0,0.5978019833564758
2016-04-01,0.6043959856033325,0.5949450135231018,0.5978019833564758,0.6016479730606079,300300.0,0.6016479730606079
2016-04-04,0.6262639760971069,0.5989009737968445,0.6016479730606079,0.6262639760971069,191100.0,0.6262639760971069
2016-04-05,0.6373630166053772,0.6263740062713623,0.6373630166053772,0.6357139945030212,318500.0,0.6357139945030212
2016-04-06,0.6357139945030212,0.627472996711731,0.6357139945030212,0.6306589841842651,191100.0,0.6306589841842651
2016-04-07,0.6263740062713623,0.6073629856109619,0.6263740062713623,0.6073629856109619,445900.0,0.6073629856109619
2016-04-08,0.640658974647522,0.6072530150413513,0.6072530150413513,0.640658974647522,327600.0,0.640658974647522
2016-04-11,0.653846025466919,0.6153849959373474,0.653846025466919,0.6153849959373474,364000.0,0.6153849959373474
2016-04-12,0.6325269937515259,0.6262639760971069,0.6263740062713623,0.6262639760971069,527800.0,0.6262639760971069
2016-04-13,0.6178020238876343,0.6080219745635986,0.6178020238876343,0.6080219745635986,364000.0,0.6080219745635986
2016-04-14,0.6373630166053772,0.6104400157928467,0.6104400157928467,0.6159340143203735,154700.0,0.6159340143203735
2016-04-15,0.653846025466919,0.6230769753456116,0.6230769753456116,0.6439560055732727,846300.0,0.6439560055732727
2016-04-18,0.653846025466919,0.6373630166053772,0.653846025466919,0.6527469754219055,409500.0,0.6527469754219055
2016-04-19,0.6582419872283936,0.6499999761581421,0.6526370048522949,0.653846025466919,345800.0,0.653846025466919
2016-04-20,0.6978020071983337,0.657692015171051,0.6582419872283936,0.6868129968643188,900900.0,0.6868129968643188
2016-04-21,0.7637360095977783,0.6917579770088196,0.6923080086708069,0.7220879793167114,964600.0,0.7220879793167114
2016-04-22,0.7856040000915527,0.7456039786338806,0.7472530007362366,0.7791209816932678,919100.0,0.7791209816932678
2016-04-25,0.8626369833946228,0.7802199721336365,0.8021979928016663,0.8132969737052917,900900.0,0.8132969737052917
2016-04-26,0.8736259937286377,0.8087909817695618,0.846153974533081,0.8087909817695618,1474200.0,0.8087909817695618
2016-04-27,0.8670330047607422,0.7483519911766052,0.7912089824676514,0.7912089824676514,1619800.0,0.7912089824676514
2016-04-28,0.7912089824676514,0.753296971321106,0.7802199721336365,0.764835000038147,900900.0,0.764835000038147
2016-04-29,0.818681001663208,0.753296971321106,0.7910990118980408,0.7879120111465454,473200.0,0.7879120111465454
